player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,league_name,club_position,nationality_name,preferred_foot,weak_foot,pace,shooting,passing,dribbling,defending,physic
226103,Akieme,Sergio Akieme Rodríguez,"LB, LWB, LM",74,79,6000000,19000,25,16-12-1997,175,74,Almería,La Liga,LB,Spain,Left,3,78,44,60,70,70,69
232446,K. Kairinen,Kasper Kaan Özden Kairinen,CM,74,79,6500000,900,24,22-12-1998,185,74,Sparta Praha,Fortuna Liga,LCM,Finland,Left,3,64,60,74,75,62,70
233113,Aleñá,Carles Aleñá Castillo,"CM, LM, RM",74,79,6000000,22000,25,05-01-1998,180,73,Getafe,La Liga,RM,Spain,Left,2,67,67,74,73,59,60
236369,C. Zesiger,Cédric Zesiger,CB,74,79,5500000,31000,25,24-06-1998,194,92,VfL Wolfsburg,Bundesliga,LCB,Switzerland,Left,3,62,45,57,61,72,81
238476,D. Zagadou,Dan-Axel Zagadou,CB,74,79,6000000,17000,24,03-06-1999,196,90,VfB Stuttgart,Bundesliga,LCB,France,Left,3,58,34,60,50,74,80
239368,M. Bakker,Mitchel Bakker,"LWB, LM, LB",74,79,6000000,29000,23,20-06-2000,185,87,Atalanta,Serie A,SUB,Netherlands,Left,2,82,54,65,70,72,77
239732,S. Żurkowski,Szymon Piotr Żurkowski,CM,74,79,6000000,5000,25,25-09-1997,185,77,Spezia,Serie B,LCM,Poland,Right,3,78,73,72,75,69,79
240332,Brenner,Brenner Souza da Silva,ST,74,79,6500000,15000,23,16-01-2000,175,70,Udinese,Serie A,SUB,Brazil,Right,3,79,71,64,77,32,57
241494,M. Jenz,Moritz Jenz,CB,74,79,6000000,28000,24,30-04-1999,190,86,VfL Wolfsburg,Bundesliga,SUB,Germany,Right,3,69,29,50,55,72,81
241590,P. Pfeiffer,Patric Pfeiffer,CB,74,79,6000000,19000,23,20-08-1999,196,91,FC Augsburg,Bundesliga,RES,Germany,Right,5,72,35,47,57,74,81
242997,L. Maina,Linton Maina,"LM, RM, ST",74,79,6500000,21000,24,23-06-1999,173,70,FC Köln,Bundesliga,LM,Germany,Right,4,86,62,68,76,29,55
243032,Hugo Duro,Hugo Duro Perales,ST,74,79,6500000,27000,23,10-11-1999,177,70,Valencia,La Liga,ST,Spain,Left,4,73,74,65,72,44,68
243608,R. Giles,Ryan Giles,"LWB, LB",74,79,6000000,31000,23,26-01-2000,183,72,Luton Town,Premier League,SUB,England,Left,2,89,57,73,73,62,65
244797,P. Musa,Petar Musa,ST,74,79,6500000,13000,25,04-03-1998,190,82,Benfica,Liga Portugal,SUB,Croatia,Right,3,83,73,62,69,39,82
244863,Y. Benrahou,Yassine Benrahou,"CAM, RM, ST",74,79,6500000,900,24,24-01-1999,170,68,Hajduk Split,1. HNL,CAM,Morocco,Left,3,73,68,74,79,42,58
245209,M. Sadílek,Michal Sadílek,"CDM, CM, LB",74,79,6000000,9000,24,31-05-1999,169,65,FC Twente,Eredivisie,LCM,Czech Republic,Left,4,56,61,70,72,71,76
245370,E. Destanoğlu,Ersin Destanoğlu,GK,74,79,5000000,14000,22,01-01-2001,195,88,Beşiktaş,Super Lig,SUB,Turkey,Right,2,,,,,,
245410,M. Talbi,Montassar Omar Talbi,CB,74,79,5500000,18000,25,26-05-1998,190,81,Lorient,Ligue 1,LCB,Tunisia,Right,3,60,30,42,57,75,77
245751,H. Tombakti,Hassan Mohammed Al-Tambakti,CB,74,79,6000000,25000,24,09-02-1999,182,74,Al Hilal,Pro League,SUB,Saudi Arabia,Right,3,87,34,58,65,75,79
246688,S. Abdulhamid,Saud Abdullah Abdul Hamid,"RB, CDM",74,79,6000000,25000,23,18-07-1999,175,70,Al Hilal,Pro League,RB,Saudi Arabia,Right,3,91,42,58,68,68,76
246885,N. Capaldo,Nicolás Capaldo Toboas,"CM, RB",74,79,6500000,15000,24,14-09-1998,177,73,Salzburg,Bundesliga,SUB,Argentina,Right,2,76,69,71,74,69,78
250954,C. Richards,Christopher Jeffrey Richards,CB,74,79,6000000,26000,23,28-03-2000,188,87,Crystal Palace,Premier League,SUB,United States,Right,4,71,27,58,55,74,71
254548,M. Bard,Melvin Michel Maxence Bard,"LB, LWB",74,79,6000000,26000,22,06-11-2000,173,65,Nice,Ligue 1,LB,France,Left,3,75,52,67,74,70,70
255934,J. Onana,Jean Emile Junior Onana Onana,"CM, CDM",74,79,6500000,19000,23,08-01-2000,189,85,Beşiktaş,Super Lig,RES,Cameroon,Right,3,54,66,70,71,71,82
270571,Gabriel Sara,Gabriel Davi Gomes Sara,CM,74,79,6500000,26000,24,26-06-1999,177,79,Norwich City,Championship,LCM,Brazil,Left,3,76,74,74,75,59,80
273034,A. Sant'Anna,Ariel Agustín Sant'Anna Quintero,RB,74,79,6000000,12000,25,27-09-1997,173,69,Defensa y Justicia,Liga Profesional,RB,Uruguay,Right,3,74,59,70,70,73,58
225161,Vallejo,Jesús Vallejo Lázaro,CB,74,78,5000000,88000,26,05-01-1997,184,79,Granada,La Liga,SUB,Spain,Right,3,66,42,56,64,76,64
229266,J. Rodon,Joe Rodon,CB,74,78,5500000,51000,25,22-10-1997,193,88,Leeds United,Championship,RCB,Wales,Right,4,54,32,51,57,75,73
229956,L. Zigi,Lawrence Ati Zigi,GK,74,78,4500000,8000,26,29-11-1996,188,87,St. Gallen,Super League,GK,Ghana,Right,3,,,,,,
235454,M. Sarr,Malang Sarr,"CB, LB",74,78,5500000,56000,24,23-01-1999,183,75,Chelsea,Premier League,RES,France,Left,2,66,52,69,65,75,74
235842,A. Pinamonti,Andrea Pinamonti,ST,74,78,6000000,15000,24,19-05-1999,188,72,Sassuolo,Serie A,ST,Italy,Right,3,74,76,53,71,27,73
236033,Dani Cárdenas,Daniel Cárdenas Líndez,GK,74,78,4500000,13000,26,28-03-1997,186,80,Rayo Vallecano,La Liga,SUB,Spain,Right,3,,,,,,
236947,J. Torunarigha,Jordan Torunarigha,"CB, LB",74,78,5500000,17000,25,07-08-1997,191,80,Gent,Jupiler Pro League,LCB,Germany,Left,2,85,41,63,65,74,75
237595,M. Friedl,Marco Friedl,CB,74,78,5500000,19000,25,16-03-1998,187,82,Werder Bremen,Bundesliga,LCB,Austria,Left,2,73,42,61,67,75,75
237640,N. Bajrami,Nedim Bajrami,"CAM, RW, LW",74,78,6000000,14000,24,28-02-1999,179,68,Sassuolo,Serie A,SUB,Albania,Right,4,74,68,72,76,59,66
238370,M. Pongračić,Marin Pongračić,CB,74,78,5500000,14000,25,11-09-1997,189,85,Lecce,Serie A,LCB,Croatia,Right,3,65,26,52,63,73,75
239136,N. Cozza,Nicolas Louis Marcel Cozza,"LB, CB",74,78,5500000,28000,24,08-01-1999,178,72,VfL Wolfsburg,Bundesliga,RES,France,Left,3,74,41,61,70,75,68
239881,Danilo,Danilo Pereira Da Silva,"ST, CF",74,78,6000000,41000,24,07-04-1999,174,68,Rangers,Premiership,SUB,Brazil,Right,3,75,74,61,74,25,72
241171,A. Obispo,Armando Obispo,CB,74,78,5500000,12000,24,05-03-1999,185,79,PSV,Eredivisie,SUB,Netherlands,Left,2,73,42,60,66,72,79
241821,M. Bayo,Mohamed Lamine Bayo,ST,74,78,6000000,28000,25,04-06-1998,188,76,Le Havre,Ligue 1,SUB,Guinea,Right,2,68,75,60,73,26,63
242958,P. Jaeckel,Paul Jaeckel,CB,74,78,5500000,22000,24,22-07-1998,186,83,FC Union Berlin,Bundesliga,SUB,Germany,Right,3,63,33,52,52,76,75
243237,L. Pellegrini,Luca Pellegrini,"LB, LWB, LM",74,78,5500000,54000,24,07-03-1999,178,72,Lazio,Serie A,SUB,Italy,Left,4,75,54,66,75,71,61
244788,P. Bucha,Pavel Bucha,"CDM, CM, CAM",74,78,5500000,900,25,11-03-1998,177,73,Viktoria Plzeň,Fortuna Liga,RDM,Czech Republic,Right,4,71,68,74,75,69,71
246836,A. Pieper,Amos Pieper,CB,74,78,5500000,19000,25,17-01-1998,192,86,Werder Bremen,Bundesliga,RCB,Germany,Right,3,66,32,52,52,77,75
247328,Unai Vencedor,Unai Vencedor París,"CM, CDM",74,78,6000000,19000,22,15-11-2000,176,71,SD Eibar,La Liga 2,SUB,Spain,Right,4,62,68,73,74,74,73
257204,S. Diomandé,Sinaly Diomandé,CB,74,78,5500000,23000,22,09-04-2001,184,74,Olympique Lyonnais,Ligue 1,SUB,Côte d'Ivoire,Right,3,66,46,61,58,73,76
211101,Rubén Blanco,Rubén Blanco Veiga,GK,74,77,4100000,23000,27,25-07-1995,188,70,Olympique de Marseille,Ligue 1,SUB,Spain,Right,3,,,,,,
216325,A. Gunn,Angus Gunn,GK,74,77,4100000,22000,27,22-01-1996,196,77,Norwich City,Championship,GK,Scotland,Right,3,,,,,,
220383,Aarón,Aarón Escandell Banacloche,GK,74,77,4100000,13000,27,27-09-1995,185,71,Las Palmas,La Liga,SUB,Spain,Right,3,,,,,,
220534,S. Luperto,Sebastiano Luperto,CB,74,77,4900000,10000,26,06-09-1996,191,75,Empoli,Serie A,LCB,Italy,Left,3,64,58,62,64,76,71
222514,F. Woodman,Freddie Woodman,GK,74,77,4200000,22000,26,04-03-1997,188,83,Preston North End,Championship,GK,England,Right,2,,,,,,
224301,K. Świderski,Karol Świderski,"ST, CAM",74,77,5500000,9000,26,23-01-1997,184,78,Charlotte,Major League Soccer,ST,Poland,Left,3,68,74,62,71,32,72
224921,Adrián Marín,Adrián Marín Gómez,"LB, LWB",74,77,5000000,12000,26,09-01-1997,181,73,Sporting Braga,Liga Portugal,LB,Spain,Left,2,73,48,66,69,69,73
227647,M. Mittelstädt,Maximilian Mittelstädt,"LWB, LM, LB",74,77,5000000,20000,26,18-03-1997,180,71,VfB Stuttgart,Bundesliga,SUB,Germany,Left,3,76,61,67,73,70,67
227884,B. Osayi-Samuel,Bright Osayi-Samuel,"RB, RM",74,77,5000000,24000,25,31-12-1997,175,74,Fenerbahçe,Super Lig,SUB,Nigeria,Right,3,93,58,62,78,66,81
229537,T. Cardona,Tomás Cardona,CB,74,77,4800000,13000,27,10-10-1995,185,77,Defensa y Justicia,Liga Profesional,LCB,Argentina,Left,2,47,41,49,58,75,77
230107,L. Coulibaly,Lassana Coulibaly,"CDM, CM",74,77,4900000,25000,27,10-04-1996,183,77,Salernitana,Serie A,RCM,Mali,Right,3,70,58,67,72,74,77
231089,I. Sissoko,Ibrahima Sissoko,"CM, CDM, CB",74,77,5500000,20000,25,27-10-1997,193,90,Strasbourg,Ligue 1,SUB,France,Right,4,59,60,70,68,72,84
233732,D. Okereke,David Chidozie Okereke,"ST, RW, LW",74,77,5500000,5000,25,29-08-1997,181,79,Cremonese,Serie B,RS,Nigeria,Right,4,85,71,56,77,26,67
234147,Dany Mota,Dany Mota Carvalho,"ST, CF",74,77,5500000,40000,25,02-05-1998,180,74,Monza,Serie A,ST,Portugal,Right,3,79,73,66,77,31,65
235663,G. Til,Guus Berend Til,"CAM, CM",74,77,5500000,15000,25,22-12-1997,186,78,PSV,Eredivisie,LCM,Netherlands,Right,3,68,73,70,72,61,77
236518,A. Nordin,Arnaud Dominique Nordin,"RM, ST, RW",74,77,5500000,20000,25,17-06-1998,170,69,Montpellier,Ligue 1,RM,France,Left,4,82,70,70,75,37,58
236918,A. Dreyer,Anders Laustrup Dreyer,"RW, ST",74,77,5500000,23000,25,02-05-1998,174,69,Anderlecht,Jupiler Pro League,RW,Denmark,Left,3,78,73,70,76,36,63
237994,N. Barrios,Cristian Nahuel Barrios,"LW, CAM",74,77,5500000,14000,25,07-05-1998,156,58,San Lorenzo,Liga Profesional,LW,Argentina,Right,3,87,67,67,80,37,47
238581,R. Vargas,Rubén Estephan Vargas Martínez,"LM, RM, CF",74,77,6000000,21000,24,05-08-1998,177,70,FC Augsburg,Bundesliga,RM,Switzerland,Right,4,84,69,66,78,54,64
238743,H. Wright,Haji Wright,ST,74,77,5500000,39000,25,27-03-1998,191,90,Coventry City,Championship,LS,United States,Right,4,81,72,54,68,24,82
239575,G. Nyamsi,Gerzino Nyamsi,CB,74,77,4900000,19000,26,22-01-1997,195,94,Strasbourg,Ligue 1,CB,France,Right,2,40,33,51,56,74,81
240193,E. Rexhbeçaj,Elvis Rexhbeçaj,"CM, CDM",74,77,5500000,23000,25,01-11-1997,182,78,FC Augsburg,Bundesliga,SUB,Kosovo,Left,3,66,66,71,74,68,73
240451,J. Beste,Jan-Niklas Beste,LM,74,77,6000000,22000,24,04-01-1999,175,66,Heidenheim,Bundesliga,LM,Germany,Left,3,84,67,70,74,60,64
240458,Ander Guevara,Ander Guevara Lajo,"CM, CDM",74,77,5500000,20000,25,07-07-1997,180,73,Deportivo Alavés,La Liga,RDM,Spain,Right,3,46,63,72,71,72,69
241026,T. Chancalay,Tomás Alejandro Chancalay,"LM, RM",74,77,6000000,15000,24,01-01-1999,179,76,New England,Major League Soccer,LM,Argentina,Right,3,81,72,70,75,40,62
241569,D. Martínez,Héctor David Martínez,"CB, LB",74,77,5000000,15000,25,21-01-1998,182,76,River Plate,Liga Profesional,SUB,Paraguay,Left,3,78,54,69,66,72,78
242998,Klauss,João Klauss de Mello,ST,74,77,5500000,9000,26,01-03-1997,190,84,Saint Louis City,Major League Soccer,ST,Brazil,Right,3,64,74,62,66,36,85
243792,Iñigo Vicente,Iñigo Vicente Elorduy,"LM, CAM",74,77,5500000,9000,25,06-01-1998,178,70,Racing Santander,La Liga 2,LM,Spain,Right,4,75,68,75,75,47,56
244456,M. Erlić,Martin Erlić,CB,74,77,5000000,14000,25,24-01-1998,192,88,Sassuolo,Serie A,RCB,Croatia,Right,2,63,34,49,52,74,74
246748,Aihen Muñoz,Aihen Muñoz Capellán,LB,74,77,5000000,23000,25,16-08-1997,175,68,Real Sociedad,La Liga,SUB,Spain,Left,3,77,54,69,73,72,70
251294,Guga Rodrigues,Gonçalo Rosa Gonçalves Pereira Rodrigues,CM,74,77,5500000,9000,25,18-07-1997,170,61,Rio Ave,Liga Portugal,RCM,Portugal,Right,4,68,66,75,75,66,63
254247,M. Mohamed,Mostafa Mohamed Ahmed Abdallah,ST,74,77,5500000,22000,25,28-11-1997,185,78,Nantes,Ligue 1,ST,Egypt,Right,5,74,74,57,69,37,79
211856,K. Akpoguma,Kevin John Ufuoma Akpoguma,"CB, RWB",74,76,4200000,27000,28,19-04-1995,192,85,TSG Hoffenheim,Bundesliga,SUB,Nigeria,Right,4,77,48,59,70,75,74
212269,R. Bazoer,Riechedly Bazoer,"CM, CDM, CB",74,76,5000000,10000,26,12-10-1996,184,74,AZ Alkmaar,Eredivisie,RCB,Netherlands,Right,4,66,68,75,75,72,76
219244,D. von Ballmoos,David von Ballmoos,GK,74,76,3600000,16000,28,30-12-1994,192,90,Young Boys,Super League,RES,Switzerland,Right,3,,,,,,
220821,C. Starfelt,Carl Anders Theodor Starfelt,CB,74,76,4200000,19000,28,01-06-1995,185,81,Celta de Vigo,La Liga,RCB,Sweden,Right,3,75,31,53,68,74,76
221413,R. Echeverría,Rodrigo Eduardo Echeverría Sáez,"CB, CDM, CM",74,76,4200000,12000,28,17-04-1995,180,77,Huracán,Liga Profesional,LCB,Chile,Right,3,72,65,66,70,74,82
224294,L. Cook,Lewis Cook,"CM, CDM",74,76,5000000,39000,26,03-02-1997,175,71,AFC Bournemouth,Premier League,SUB,England,Right,4,59,63,74,77,66,66
225024,M. Holgate,Mason Holgate,"CB, RB",74,76,4600000,30000,26,22-10-1996,184,75,Southampton,Championship,LCB,England,Right,3,69,43,68,65,74,71
225071,B. Whiteman,Benjamin Whiteman,"CDM, CM",74,76,4600000,28000,27,17-06-1996,185,68,Preston North End,Championship,SUB,England,Right,3,69,67,75,71,68,77
225692,M. Bader,Matthias Bader,"RWB, RM",74,76,4800000,20000,26,17-06-1997,176,73,Darmstadt 98,Bundesliga,RWB,Germany,Right,3,70,39,62,71,68,69
228410,D. Iversen,Daniel Lønne Iversen,GK,74,76,4000000,26000,25,19-07-1997,193,80,Leicester City,Championship,RES,Denmark,Right,2,,,,,,
229150,P. Hatzidiakos,Pantelis Hatzidiakos,"CB, RB",74,76,4600000,20000,26,18-01-1997,185,75,Cagliari,Serie A,SUB,Greece,Right,3,73,53,65,68,73,75
230005,T. Davies,Tom Davies,"CM, CDM",74,76,5500000,29000,25,30-06-1998,180,70,Sheffield United,Premier League,SUB,England,Right,3,62,64,73,74,69,69
230708,J. Worrall,Joe Worrall,CB,74,76,4600000,45000,26,10-01-1997,190,90,Nottingham Forest,Premier League,CB,England,Right,2,50,25,51,45,75,76
231614,F. Reese,Fabian Reese,"LM, ST, RM",74,76,5500000,13000,25,29-11-1997,187,80,Hertha BSC,2. Bundesliga,LM,Germany,Right,4,86,69,69,70,45,78
232711,J. Stage,Jens Dalsgaard Stage,CM,74,76,5000000,22000,26,08-11-1996,185,83,Werder Bremen,Bundesliga,LCM,Denmark,Right,3,73,65,70,72,72,81
233493,J. Sánchez,Jorge Eduardo Sánchez Ramos,RB,74,76,4900000,12000,25,10-12-1997,175,71,Porto,Liga Portugal,SUB,Mexico,Right,4,84,50,63,72,70,78
239373,Z. Flemming,Zian Flemming,CAM,74,76,5500000,22000,24,01-08-1998,185,84,Millwall,Championship,CAM,Netherlands,Right,4,71,75,72,73,57,78
239550,A. Gravillon,Andreaw Gravillon,"CB, RB",74,76,4700000,12000,25,08-02-1998,185,80,Adana Demirspor,Super Lig,RCB,France,Right,3,70,42,48,55,74,77
239894,R. Kouamé,Rominigue Kouamé,"CM, CDM",74,76,5000000,25000,26,17-12-1996,177,68,Cádiz,La Liga,SUB,Mali,Left,1,68,56,69,74,70,80
245275,T. Bašić,Toma Bašić,"CM, CDM",74,76,5000000,37000,26,25-11-1996,190,82,Lazio,Serie A,RES,Croatia,Left,3,54,66,75,73,72,76
198285,L. Nicholls,Lee Nicholls,GK,74,75,3200000,8000,30,05-10-1992,191,85,Huddersfield Town,Championship,GK,England,Right,3,,,,,,
206652,Sergio Rico,Sergio Rico González,GK,74,75,3200000,43000,29,01-09-1993,196,90,Paris Saint Germain,Ligue 1,RES,Spain,Right,3,,,,,,
210327,A. Gianniotis,Andreas Gianniotis,GK,74,75,3200000,10000,30,18-12-1992,192,85,Kasımpaşa,Super Lig,GK,Greece,Right,3,,,,,,
211784,N. Maupay,Neal Maupay,ST,74,75,5000000,36000,26,14-08-1996,173,69,Brentford,Premier League,SUB,France,Right,3,69,76,67,71,41,72
212151,T. Strakosha,Thomas Strakosha,GK,74,75,3300000,34000,28,19-03-1995,193,78,Brentford,Premier League,SUB,Albania,Right,2,,,,,,
212977,N. Stark,Niklas Stark,"CB, CDM",74,75,4000000,21000,28,14-04-1995,190,88,Werder Bremen,Bundesliga,CB,Germany,Right,3,72,50,62,66,74,76
215449,R. Skov,Robert Skov,"RWB, LWB, RM",74,75,4400000,26000,27,25-05-1996,185,81,TSG Hoffenheim,Bundesliga,SUB,Denmark,Left,3,74,77,76,74,66,69
215930,T. Jedvaj,Tin Jedvaj,CB,74,75,4200000,750,27,28-11-1995,185,83,Panathinaikos,Super League,RCB,Croatia,Right,3,70,51,57,64,74,76
216199,P. Mainka,Patrick Mainka,CB,74,75,4000000,25000,28,06-11-1994,194,86,Heidenheim,Bundesliga,RCB,Germany,Right,3,54,40,51,53,76,81
216481,J. Cooper,Jake Cooper,CB,74,75,4000000,24000,28,03-02-1995,199,85,Millwall,Championship,LCB,England,Left,2,52,32,48,53,74,82
220085,L. Waldschmidt,Gian-Luca Waldschmidt,"CF, ST",74,75,4900000,38000,27,19-05-1996,181,74,FC Köln,Bundesliga,RM,Germany,Left,3,68,77,69,76,29,61
220196,D. Brooks,David Robert Brooks,"RM, RW",74,75,5000000,37000,25,08-07-1997,180,62,AFC Bournemouth,Premier League,SUB,Wales,Left,3,66,71,75,78,48,58
220570,J. Bednarek,Jan Kacper Bednarek,CB,74,75,4200000,34000,27,12-04-1996,189,77,Southampton,Championship,RCB,Poland,Right,2,48,22,54,55,74,76
220820,M. Diaw,Mory Diaw,GK,74,75,3200000,13000,30,22-06-1993,197,98,Clermont,Ligue 1,GK,Senegal,Right,2,,,,,,
221269,J. Riedewald,Jaïro Riedewald,"CDM, CM",74,75,4400000,30000,26,09-09-1996,182,79,Crystal Palace,Premier League,SUB,Netherlands,Left,2,58,56,74,69,73,68
221908,L. Morgan,Lewis Morgan,"LM, CAM, CF",74,75,5000000,8000,26,30-09-1996,178,75,New York RB,Major League Soccer,SUB,Scotland,Left,5,84,72,69,74,63,67
222390,Unai López,Unai López Cabrera,"CDM, CAM",74,75,4300000,16000,27,30-10-1995,170,68,Rayo Vallecano,La Liga,SUB,Spain,Right,3,70,70,77,76,67,68
222400,H. Winks,Harry Winks,"CDM, CM",74,75,4300000,34000,27,02-02-1996,176,70,Leicester City,Championship,CDM,England,Right,3,55,59,74,74,69,64
222429,A. Cubas,Adrián Andrés Cubas,"CDM, CM",74,75,4300000,8000,27,22-05-1996,166,58,Vancouver Whitecaps,Major League Soccer,CDM,Paraguay,Right,2,69,50,66,71,73,56
222475,M. Thorsby,Morten Thorsby,"CM, LM",74,75,4800000,28000,27,05-05-1996,189,79,Genoa,Serie A,SUB,Norway,Right,3,64,63,70,72,75,81
222724,B. Manuel,Benson Manuel Hedilazio,"RM, RW",74,75,5000000,39000,26,28-03-1997,166,70,Burnley,Premier League,SUB,Belgium,Left,4,87,70,69,78,35,63
223302,Samu,Fábio Samuel Amorim Silva,CM,74,75,4800000,6000,27,21-04-1996,170,64,Vizela,Liga Portugal,LCM,Portugal,Left,3,77,70,70,78,58,62
223717,D. Toköz,Dorukhan Toköz,"CM, CDM, RB",74,75,4800000,14000,27,21-05-1996,180,75,Adana Demirspor,Super Lig,SUB,Turkey,Right,3,71,68,71,75,73,74
224213,T. Ebuehi,Tyronne Ebuehi,RB,74,75,4400000,10000,27,16-12-1995,187,72,Empoli,Serie A,RB,Nigeria,Right,3,87,51,60,72,69,72
224263,J. Kenny,Jonjoe Kenny,"RB, LB",74,75,4500000,13000,26,15-03-1997,176,70,Hertha BSC,2. Bundesliga,RB,England,Right,2,71,49,64,69,73,69
224389,J. Larsson,Carl Henrik Jordan Larsson,"RW, ST",74,75,5000000,22000,26,20-06-1997,175,68,København,Superliga,ST,Sweden,Left,3,82,72,69,75,34,71
225995,P. Stojanović,Petar Stojanović,RB,74,75,4400000,10000,27,07-10-1995,178,72,Sampdoria,Serie B,RB,Slovenia,Right,3,78,51,70,71,69,73
226012,R. Manning,Ryan Phelim Manning,"LWB, LB",74,75,4400000,34000,27,14-06-1996,173,72,Southampton,Championship,LB,Republic of Ireland,Left,3,68,60,73,74,68,72
226129,J. Gorenc Stanković,Jon Gorenc Stanković,CDM,74,75,4300000,15000,27,14-01-1996,190,78,Sturm Graz,Bundesliga,CDM,Slovenia,Right,3,45,46,59,66,75,82
228635,Borja Mayoral,Borja Mayoral Moya,"ST, RM, LM",74,75,5000000,25000,26,05-04-1997,182,74,Getafe,La Liga,LM,Spain,Right,4,64,74,67,74,38,65
231240,E. Mor,Emre Mor,"RW, LW",74,75,5000000,29000,25,24-07-1997,169,60,Fenerbahçe,Super Lig,RES,Turkey,Left,3,89,65,66,83,38,59
231242,A. Ounas,Adam Mohamed Ounas,"RM, ST",74,75,5000000,27000,26,11-11-1996,172,65,Lille,Ligue 1,SUB,Algeria,Left,4,83,66,70,79,44,63
231360,J. Elías,Jalil Juan José Elías,"CM, RM, RWB",74,75,4800000,14000,27,25-04-1996,175,69,San Lorenzo,Liga Profesional,RCM,Argentina,Right,2,68,66,72,72,68,73
233230,K. Mac Allister,Kevin Mac Allister,"CB, RB",74,75,4400000,13000,25,07-11-1997,175,72,Union Saint-Gilloise,Jupiler Pro League,RCB,Argentina,Right,3,76,55,60,72,74,79
234045,H. Onyekuru,Henry Chukwuemeka Onyekuru,LM,74,75,5000000,23000,26,05-06-1997,176,70,Al Fayha,Pro League,LM,Nigeria,Right,4,92,70,64,76,35,56
235970,Mario González,Mario González Gutiérrez,ST,74,75,4900000,9000,27,25-02-1996,183,77,Los Angeles FC,Major League Soccer,ST,Spain,Right,3,68,74,64,73,22,66
238004,A. Guðmundsson,Albert Guðmundsson,"ST, LM, RM",74,75,5000000,24000,26,15-06-1997,178,78,Genoa,Serie A,LF,Iceland,Right,4,84,73,68,78,36,71
238555,J. Savarino,Jefferson David Savarino Quintero,"LM, RM",74,75,5000000,8000,26,11-11-1996,169,66,Real Salt Lake,Major League Soccer,RM,Venezuela,Right,4,82,71,67,78,37,64
240289,Calero,Fernando Calero Villa,"CB, CDM, RB",74,75,4200000,9000,27,14-09-1995,183,71,Espanyol,La Liga 2,RCB,Spain,Right,4,62,42,66,68,75,73
241973,Chris Ramos,Christopher Ramos de la Flor,"ST, LM, RM",74,75,5000000,27000,26,18-01-1997,190,82,Cádiz,La Liga,RS,Spain,Right,2,81,73,63,72,35,67
242181,Neto Borges,Vivaldo Borges dos Santos Neto,"LWB, LB",74,75,4500000,16000,26,13-09-1996,185,84,Clermont,Ligue 1,LWB,Brazil,Left,3,70,50,65,72,69,80
246844,Carlos Neva,Carlos Neva Tey,"LB, LM",74,75,4400000,16000,27,12-06-1996,174,64,Granada,La Liga,LB,Spain,Left,2,77,52,62,70,71,68
246914,R. Rojas,Robert Samuel Rojas Chávez,"RB, CB",74,75,4400000,15000,27,30-04-1996,176,75,Tigre,Liga Profesional,RB,Paraguay,Right,3,81,56,64,66,73,76
247450,A. Palavecino,Agustín Palavecino Lamela,"CM, CAM",74,75,4900000,17000,26,09-11-1996,179,74,River Plate,Liga Profesional,SUB,Argentina,Right,3,77,72,74,77,62,65
247643,F. Panák,Filip Panák,"CB, CDM",74,75,4200000,950,27,02-11-1995,188,77,Sparta Praha,Fortuna Liga,CB,Czech Republic,Right,4,70,53,66,70,74,73
253727,L. Provod,Lukáš Provod,"LM, CM",74,75,5000000,1000,26,23-10-1996,191,85,Slavia Praha,Fortuna Liga,LM,Czech Republic,Left,4,72,72,74,74,67,81
270046,L. Sadílek,Lukáš Sadílek,"CM, CDM",74,75,4800000,1000,27,23-05-1996,179,64,Sparta Praha,Fortuna Liga,RCM,Czech Republic,Right,3,69,63,73,73,68,69
153048,M. Eikrem,Magnus Wolff Eikrem,"CAM, ST",74,74,3300000,7000,32,08-08-1990,184,69,Molde,Eliteserien,CAM,Norway,Right,4,64,71,76,74,33,48
166074,Bebé,Tiago Manuel Dias Correia,"LM, RM",74,74,3300000,18000,32,12-07-1990,190,83,Rayo Vallecano,La Liga,SUB,Cape Verde Islands,Right,4,82,78,71,72,41,85
172723,A. Begović,Asmir Begović,GK,74,74,475000,8000,36,20-06-1987,199,101,Queens Park Rangers,Championship,GK,Bosnia and Herzegovina,Right,2,,,,,,
175895,V. Odjidja-Ofoe,Vadis Odjidja-Ofoe,"CM, CAM",74,74,1900000,1000,34,21-02-1989,185,79,Hajduk Split,1. HNL,SUB,Belgium,Right,4,43,69,75,72,68,74
176920,M. Torrén,Miguel Ángel Torrén,CB,74,74,1400000,12000,34,12-08-1988,176,71,Argentinos Juniors,Liga Profesional,CB,Argentina,Right,3,68,49,65,63,74,76
179765,E. Vecchio,Emiliano Gabriel Vecchio,"CAM, CM",74,74,2000000,17000,34,16-11-1988,177,84,Racing Club,Liga Profesional,SUB,Argentina,Right,3,64,72,76,73,60,70
182945,M. Gradel,Max-Alain Gradel,"LM, LW",74,74,1700000,10000,35,30-11-1987,175,70,Gaziantep F.K.,Super Lig,LM,Côte d'Ivoire,Right,4,74,74,71,77,42,61
183141,Oier,Oier Olazábal Paredes,GK,74,74,1400000,6000,33,14-09-1989,190,86,FC Andorra,La Liga 2,SUB,Spain,Left,3,,,,,,
